long,lat,log_price
517734.109858896,217217.71989928,11.385092093460344
517241.444806477,217232.753927523,11.26446410567173
517766.17545435,217245.124874746,11.184421397998193
517611.187791709,217248.546157286,11.289781913656018
517596.830723248,217261.371055843,11.407564949312402
517731.678794025,217275.393459225,11.137067701614722
517494.655787911,217284.189110989,10.795485591841238
517803.116145699,217290.912704702,11.326595886778735
517505.964044222,217296.500752881,11.512925464970229
516793.50922853,217310.731020625,11.080602902692181
517697.429915324,217305.437264819,11.26318123185884
517678.283347635,217322.203740338,10.858998997563564
517598.195747512,217337.661642375,11.127262984158243
517796.603200769,217356.185269653,11.407564949312402
517727.366415378,217358.301536268,11.5376180775606
517763.464592512,217381.218001833,10.799575577092764
517754.3036017,217389.207732817,11.145478424049585
517810.047686216,217402.683213648,11.258033215341438
517596.504042713,217408.988687386,11.652687407345388
517649.425534667,217408.722081979,11.350406535472453
516740.362975424,217422.411223873,11.119882876860622
517718.512048174,217422.82319778,11.119882876860622
527505.548781076,217322.612786437,11.225243392518447
517659.794674947,217433.817820265,11.289781913656018
517378.721923619,217453.001857638,11.314474526246391
516104.551831814,217468.708810917,10.043249494911286
520101.921689055,217429.219516403,10.586584397242571
517670.403684515,217458.022285674,11.320553572322773
516873.744120768,217475.864923869,10.976782033219948
517558.531792314,217478.061477363,11.407564949312402
517483.782287416,217479.020825619,11.512925464970229
521082.011192458,217440.503421954,10.46310334047155
521272.559880064,217442.65758451,11.813030057420567
517800.069059987,217485.766421814,11.184421397998193
517329.371727504,217496.103421925,11.320553572322773
517320.211355241,217504.093702706,11.332601910838946
517519.227847765,217503.165284699,11.235193723371616
517566.15365483,217503.410396158,11.154820928221902
517643.667753629,217511.084140255,11.429543856031177
517799.594951691,217517.538218945,11.042921835724492
517426.113429272,217523.549040337,11.156250521031495
523509.667067981,217464.974786316,12.128651498561588
516739.458985622,217539.935358122,11.146200185177994
517757.050845617,217536.235238328,11.289781913656018
527620.844971238,217434.532808594,11.134589024250317
517799.480994661,217544.307729946,11.082142548877775
516825.586789049,217557.387087177,10.419300717813158
516872.673639586,217571.731972159,10.757902880692196
517759.354967113,217563.088462312,11.337380892455297
517297.873469814,217569.880065154,11.245046019814627
517346.724373023,217570.879350589,11.251560700835821
517497.112823351,217574.057775674,11.362102575235644
517480.282061041,217574.470996272,11.407564949312402
519496.575983102,217556.078354039,11.951180395901384
516180.387142352,217598.009904961,8.948975607841776
517808.71830651,217587.298992196,11.225243392518447
517660.696083612,217594.30589506,11.018629143155449
516778.372195961,217604.688734024,11.170435156023453
516751.054322963,217606.334452969,11.211820372186306
519634.640141388,217575.431766186,11.652687407345388
517242.631835566,217607.82892595,10.858998997563564
517298.830937404,217610.077077114,11.326595886778735
519003.01493158,217593.439539287,11.225243392518447
517434.129093174,217612.870561936,10.689669599063263
517591.970996255,217619.298415015,11.390757830996021
529011.098071917,217504.012021065,12.765688433465597
516374.109516621,217651.425241204,11.225243392518447
519591.326466881,217615.341111464,11.156250521031495
515926.505601896,217661.476476351,9.975808214115753
516418.916384828,217655.908043842,10.81777628173961
516441.755779232,217656.200780872,11.06663836234181
516483.598729116,217656.608404465,10.621327345686446
516536.862000955,217657.218324429,11.112447898373103
516922.229276932,217656.246217338,10.308952660644293
516049.628210931,217670.827207385,10.308952660644293
516153.013688916,217674.298749022,10.747207591575448
516615.017611319,217669.983028104,10.126631103850338
516645.108103254,217670.304285285,11.082142548877775
517187.118563891,217665.774202106,11.06663836234181
517253.560755892,217667.349933029,11.238488619268468
517123.15628689,217669.724379686,11.141861783579396
517138.411106781,217669.994726588,10.87804719253426
516794.934531815,217675.473900129,10.915088464214607
527504.179304558,217561.315634941,11.835008964139341
516049.551396597,217685.822789138,10.308952660644293
516779.673942412,217681.979712945,11.018629143155449
517468.081281137,217674.351786108,11.080602902692181
527037.668013484,217573.092449984,11.77452020265869
516004.229258955,217694.454692586,10.126631103850338
516414.607103616,217694.277355391,11.16336798880036
516429.859361275,217694.32410096,10.51867319162636
516445.029563444,217694.482893643,10.308952660644293
516475.536628114,217694.798658629,11.184421397998193
515971.551802673,217701.052452312,10.477287975463508
516049.388686002,217700.597220157,10.404262840448617
516551.635058047,217695.368430794,10.950806546816688
519401.90328468,217669.309554154,11.149082031552883
515820.106642158,217714.467558032,9.95227771670556
515925.881279969,217715.575682525,10.714417768752456
519515.982640201,217675.3760355,10.401227936753463
532377.481018257,217545.660884969,12.007621706806335
516373.227764208,217712.413781271,11.198214720130528
519618.924603572,217676.680342492,11.771436160121729
516703.648722707,217709.61892587,10.373491181781864
517104.392743398,217705.259149971,10.858998997563564
517031.15477091,217714.31417061,11.156250521031495
523613.459122988,217650.148457352,11.608235644774552
519214.044574231,217698.829899413,11.751942365440728
516003.796502793,217736.333774612,10.915088464214607
515895.313387083,217738.810162214,10.703244468154331
527620.144437062,217615.250510802,11.401993904262946
519747.520651453,217699.250594181,11.56171562913966
516074.663989735,217745.844753259,10.477287975463508
517356.933033236,217735.70455467,11.112447898373103
515648.608029218,217759.329749492,9.546812608597396
517185.505704889,217743.65378939,10.913268627497622
515726.131588861,217760.65183522,8.559677803022392
520809.932845411,217704.368538319,11.429543856031177
517249.189671719,217744.594473156,10.736396675471232
519477.980391877,217720.669755509,10.19988156558993
517044.24835139,217751.59585458,11.082142548877775
516459.302908033,217761.628296854,11.141861783579396
521344.099015401,217707.23137811,11.566466231898259
515635.00151838,217771.816666499,9.615805480084347
525170.916721634,217672.154244773,11.487607656985938
517340.766875664,217757.880581663,10.819778284410283
517169.194732332,217760.38934393,10.968198289528557
527670.322187939,217649.404785186,11.728036844587175
519214.101958497,217741.480636766,11.678439903447801
516705.514142172,217770.575920347,10.46310334047155
517021.215814648,217770.852047573,10.968198289528557
529932.045817232,217635.911336822,11.813030057420567
517158.569097229,217771.395475227,10.941995917134532
516780.679161985,217777.0455804,10.933106969717286
516074.197523505,217792.056024486,10.266393046225497
521889.53602035,217727.56152119,11.970350312009105
517013.866041351,217791.373156671,10.87804719253426
516007.652418105,217803.154464645,10.213725810701272
516427.567218137,217806.64401835,10.545341438708522
516438.089836121,217808.522315999,10.714417768752456
516352.950456205,217811.612094651,11.00043178410354
532194.259150652,217648.663109426,11.695247021764184
532304.769082139,217648.854697451,11.461632170582678
519216.242614779,217784.108222863,11.56171562913966
515924.978860708,217824.880836236,10.596634733096073
521103.158630997,217768.599525887,12.2783933071098
515707.100011507,217829.959272738,8.922658299524402
521840.401491798,217761.966379825,12.269047444691562
516636.490857087,217820.01674691,11.112447898373103
515778.202518492,217831.023166611,8.987196820661973
516523.447406464,217824.424303105,11.225243392518447
522726.176190579,217757.159364929,11.84939770159144
516539.149198525,217827.353977791,10.590365120082478
525490.447405534,217737.401744663,10.16199824768763
525386.168036055,217743.469742538,11.813030057420567
525355.669976919,217743.893984786,11.407564949312402
517159.885362681,217835.69096514,11.198214720130528
516405.735411181,217850.435246662,11.002099841204238
515818.199558057,217859.216318004,9.615805480084347
516419.430894309,217852.83238132,10.532096211958502
515894.297683015,217859.890265107,10.085809109330082
515970.145795217,217860.567899472,10.085809109330082
516446.159024312,217857.96756366,10.819778284410283
519158.658976806,217829.510267495,11.598185308921051
519399.256601122,217828.948319244,11.440354772135393
515894.163364647,217869.888290738,10.985292722887856
516488.668347313,217865.69828126,10.933106969717286
516936.370488136,217865.343642321,10.390839820116476
516507.309571064,217870.593402842,10.691944912900398
516388.091625722,217874.296509396,10.491274217438248
516637.038099665,217874.990995131,11.238488619268468
519217.372782828,217848.294884859,11.502875129116727
516416.329851303,217880.302783111,11.002099841204238
516347.068673827,217887.097558499,10.907789161732996
522724.824537654,217818.151574277,11.77528972943772
516936.240259453,217883.116606986,10.950806546816688
515817.724167618,217897.31949315,9.692766521220475
516471.537071168,217890.664168832,10.887436932884098
525490.425202112,217800.267764835,10.126631103850338
516498.713570752,217898.571185042,10.839580911706463
527508.969277023,217782.519230561,12.080509422554828
519157.883405507,217872.170290759,11.669929213779893
520375.18751659,217860.841720149,11.225243392518447
